url,Beds,Baths,Square FT,Pricing,Address
https://rentals.ca/ottawa/10-fallow-court,3 ,2.5 ,N/A,$2400,"10 Fallow Court - Ottawa, ON"
https://rentals.ca/ottawa/1185-emperor-avenue,3 ,2 ,N/A,$2000,"1185 Emperor Avenue - Ottawa, ON"
https://rentals.ca/ottawa/183-woodroffe-avenue,7 ,3 ,2000 ,$800,"183 Woodroffe Avenue - Ottawa, ON"
https://rentals.ca/ottawa/748-brittanic-road-1,4 ,3 ,2500 ,$2600,"748 Brittanic Road - Ottawa, ON"
https://rentals.ca/ottawa/derreen-avenue-4,3 ,2.5 ,1500 ,$2500,"Derreen Avenue - Ottawa, ON"
https://rentals.ca/ottawa/105-erin-crescent,3 ,2.5 ,N/A,$2550,"105 Erin Crescent - Ottawa, ON"
https://rentals.ca/ottawa/313-beechgrove-avenue,2 ,3 ,1500 ,$2875,"313 Beechgrove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/907-smyth-road,3 ,1.5 ,1800 ,$2400,"907 Smyth Road - Ottawa, ON"
https://rentals.ca/ottawa/273-shakespeare-street-1,3 ,1 ,N/A,$2050,"273 Shakespeare Street - Ottawa, ON"
https://rentals.ca/ottawa/2636-elmhurst-street,3 ,1 ,1500 ,$2300,"2636 Elmhurst Street - Ottawa, ON"
https://rentals.ca/ottawa/841-alpine-avenue,3 ,1 ,900 ,$1700,"841 Alpine Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1025-grenon-avenue,1 ,1 ,700 ,$1785,"1025 Grenon Avenue - Ottawa, ON"
https://rentals.ca/ottawa/199-slater-street-8,1 ,1 ,520 ,$1950,"199 Slater Street - Ottawa, ON"
https://rentals.ca/ottawa/805-carling-avenue-id575174,2 ,1 ,735 ,$2400,"805 Carling Avenue - Ottawa, ON"
https://rentals.ca/ottawa/354-gladstone-avenue-4,1 ,1 ,718 ,$1700,"354 Gladstone Avenue - Ottawa, ON"
https://rentals.ca/ottawa/90-george-street,1 ,1 ,721 ,$2600,"90 George Street - Ottawa, ON"
https://rentals.ca/ottawa/1081-ambleside-drive-1,1 ,1 ,550 ,$2000,"1081 Ambleside Drive - Ottawa, ON"
https://rentals.ca/ottawa/255-bay-street-3,0.5 ,0.5 ,666 ,$1995,"255 Bay Street - Ottawa, ON"
https://rentals.ca/ottawa/205-bolton-street,1 ,1 ,730 ,$2100,"205 Bolton Street - Ottawa, ON"
https://rentals.ca/ottawa/1171-ambleside-drive,1 ,1 ,900 ,$2000,"1171 Ambleside Drive - Ottawa, ON"
https://rentals.ca/ottawa/199-kent-street-2,2 ,1 ,1000 ,$2150,"199 Kent Street - Ottawa, ON"
https://rentals.ca/ottawa/805-carling-avenue-id553456,2 ,1 ,735 ,$2700,"805 Carling Avenue - Ottawa, ON"
https://rentals.ca/ottawa/682-churchill-avenue-north-1,2 ,2 ,1000 ,$2300,"682 Churchill Avenue North - Ottawa, ON"
https://rentals.ca/ottawa/555-brittany-drive-1,2 ,2 ,1100 ,$2200,"555 Brittany Drive - Ottawa, ON"
https://rentals.ca/ottawa/242-rideau-street-6,2 ,2 ,1280 ,$2850,"242 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/116-briston-private,2 ,1.5 ,1082 ,$1900,"116 Briston Private - Ottawa, ON"
https://rentals.ca/ottawa/338-london-terrace,2.5 ,1.5 ,N/A,$2100,"338 London Terrace - Ottawa, ON"
https://rentals.ca/ottawa/mcleod-street,1 ,1 ,700 ,$1900,"McLeod Street - Ottawa, ON"
https://rentals.ca/ottawa/234-rideau-street-4,2 ,2 ,900 ,$2500,"234 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/158-mcarthur-avenue-2,1 ,2 ,N/A,$1950,"158 McArthur Avenue - Ottawa, ON"
https://rentals.ca/ottawa/255-bay-street-5,1 ,1 ,520 ,$1950,"255 Bay Street - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-id567828,1 ,1 ,550 ,$1805,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/460-saint-laurent-boulevard,1.5 ,0.5 ,739 ,$1895,"460 Saint Laurent Boulevard - Ottawa, ON"
https://rentals.ca/ottawa/485-richmond-road-3,1 ,1 ,710 ,$1980,"485 Richmond Road - Ottawa, ON"
https://rentals.ca/ottawa/robert-grant-avenue,2 ,2 ,1108 ,$2150,"Robert Grant Avenue - Ottawa, ON"
https://rentals.ca/ottawa/100-roger-guindon-avenue,2 ,2 ,978 ,$2500,"100 Roger Guindon Avenue - Ottawa, ON"
https://rentals.ca/ottawa/135-barrette-street,1 ,1 ,813 ,$3150,"135 Barrette Street - Ottawa, ON"
https://rentals.ca/ottawa/224-lyon-street-north-4,1 ,1 ,587 ,$1775,"224 Lyon Street North - Ottawa, ON"
https://rentals.ca/ottawa/841-blackcomb-private-1,2 ,2 ,1325 ,$1990,"841 Blackcomb Private - Ottawa, ON"
https://rentals.ca/ottawa/118-holmwood-avenue,1 ,1 ,622 ,$2200,"118 Holmwood Avenue - Ottawa, ON"
https://rentals.ca/ottawa/420-berkley-avenue-1,1 ,1 ,900 ,$2250,"420 Berkley Avenue - Ottawa, ON"
https://rentals.ca/ottawa/101-richmond-road-1,1 ,1 ,611 ,$2160,"101 Richmond Road - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-1,1 ,1 ,591 ,$2700,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/383-cumberland-street-2,1 ,1 ,601 ,$2150,"383 Cumberland Street - Ottawa, ON"
https://rentals.ca/ottawa/324-laurier-avenue-west-1,1 ,1 ,590 ,$1890,"324 Laurier Avenue West - Ottawa, ON"
https://rentals.ca/ottawa/234-rideau-street-5,2 ,2 ,1000 ,$2750,"234 Rideau Street - Ottawa, ON"
https://rentals.ca/ottawa/411-mackay-street,1.5 ,1.5 ,845 ,$2200,"411 MacKay Street - Ottawa, ON"
https://rentals.ca/ottawa/646-cummings-avenue,1 ,1 ,705 ,$1500,"646 Cummings Avenue - Ottawa, ON"
https://rentals.ca/ottawa/82-grove-avenue,2 ,1 ,N/A,$1750,"82 Grove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/1143-jean-park-road-1,2 ,1 ,800 ,$2200,"1143 Jean Park Road - Ottawa, ON"
https://rentals.ca/ottawa/1143-jean-park-road,2 ,1 ,800 ,$2200,"1143 Jean Park Road - Ottawa, ON"
https://rentals.ca/ottawa/billings-avenue,2 ,1 ,1000 ,$1800,"Billings Avenue - Ottawa, ON"
https://rentals.ca/ottawa/203-catherine-street-1,1 ,1 ,600 ,$1850,"203 Catherine Street - Ottawa, ON"
https://rentals.ca/ottawa/638-center-street,0.5 ,1 ,596 ,$1750,"638 Center Street - Ottawa, ON"
https://rentals.ca/ottawa/1337-kingston-avenue,2 ,1 ,850 ,$1750,"1337 Kingston Avenue - Ottawa, ON"
https://rentals.ca/ottawa/maitland-avenue,3 ,1 ,1200 ,$1875,"Maitland Avenue - Ottawa, ON"
https://rentals.ca/ottawa/byward-market-square,2 ,1 ,N/A,$1200,"Byward Market Square - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-7,0.5 ,0.5 ,600 ,$1650,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/111-cooper-street-8,0.5 ,1 ,350 ,$1900,"111 Cooper Street - Ottawa, ON"
https://rentals.ca/ottawa/485-king-edward-avenue,1 ,1 ,300 ,$1675,"485 King Edward Avenue - Ottawa, ON"
https://rentals.ca/ottawa/116-cartier-street,1 ,1 ,850 ,$3200,"116 Cartier Street - Ottawa, ON"
https://rentals.ca/ottawa/250-lett-street-1,1 ,1 ,624 ,$1900,"250 Lett Street - Ottawa, ON"
https://rentals.ca/ottawa/141-cooper-street,0 - 1 ,1 ,344 - 548 ,$1249 - $1549,"141 Cooper Street - Ottawa, ON"
https://rentals.ca/ottawa/290-powell-avenue,1 ,2 ,N/A,$2500,"290 Powell Avenue - Ottawa, ON"
https://rentals.ca/ottawa/273-shakespeare-street,3 ,1 ,1 ,$2050,"273 Shakespeare Street - Ottawa, ON"
https://rentals.ca/ottawa/460-saint-laurent-boulevard-1,1.5 ,1 ,739 ,$1895,"460 Saint Laurent Boulevard - Ottawa, ON"
https://rentals.ca/ottawa/208-columbus-avenue,1.5 ,1 ,675 ,$1350,"208 Columbus Avenue - Ottawa, ON"
https://rentals.ca/ottawa/304-elmgrove-avenue,2 ,2 ,N/A,$2550,"304 Elmgrove Avenue - Ottawa, ON"
https://rentals.ca/ottawa/16-champagne-avenue-south,1 ,1 ,N/A,$1825,"16 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/850-fisher-avenue,1 ,1 ,N/A,$1900,"850 Fisher Avenue - Ottawa, ON"
https://rentals.ca/ottawa/256-alfred-street,2 ,2 ,850 ,$1680,"256 Alfred Street - Ottawa, ON"
https://rentals.ca/ottawa/253-peres-blancs-avenue,1 ,1 ,N/A,$1375,"253 Pères-Blancs Avenue - Ottawa, ON"
https://rentals.ca/ottawa/27-marier-avenue,1 ,1 ,500 ,$1500,"27 Marier Avenue - Ottawa, ON"
https://rentals.ca/ottawa/256-alfred-street-1,0 ,0 ,850 ,$1620,"256 Alfred Street - Ottawa, ON"
https://rentals.ca/ottawa/601-somerset-street-west-1,2 ,1 ,650 ,$2075,"601 Somerset Street West - Ottawa, ON"
https://rentals.ca/ottawa/67-marquette-avenue,1 ,1 ,1 ,$1450,"67 Marquette Avenue - Ottawa, ON"
https://rentals.ca/ottawa/377-bell-street-south,4.5 ,1.5 ,2000 ,$2900,"377 Bell Street South - Ottawa, ON"
https://rentals.ca/ottawa/101-champagne-avenue-south-5,1 ,1 ,N/A,$1750,"101 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/121-parkdale-avenue-2,2 ,2 ,900 ,$2720,"121 Parkdale Avenue - Ottawa, ON"
https://rentals.ca/ottawa/joffre-belanger-way,2 ,1 ,1000 ,$1430,"Joffre-Bélanger Way - Ottawa, ON"
https://rentals.ca/ottawa/185-lyon-street-north-3,0 ,1 ,500 ,$1669,"185 Lyon Street North - Ottawa, ON"
https://rentals.ca/ottawa/101-champagne-avenue-south-4,3 ,3 ,947 ,$1150,"101 Champagne Avenue South - Ottawa, ON"
https://rentals.ca/ottawa/1150-fisher-avenue,1 ,1 ,630 ,$1525,"1150 Fisher Avenue - Ottawa, ON"
https://rentals.ca/ottawa/430-briston-private,2 ,1.5 ,1210 ,$1850,"430 Briston Private - Ottawa, ON"
